ord0,1617881451254754189,202.45.128.160:44754
ord1,1617881451288614488,1
ord0,1617881469101518608,202.45.128.160:44802
ord1,1617881469105876577,1
ord0,1617881474507644039,202.45.128.160:44838
ord1,1617881474512563614,2
ord1,1617881495704140668,3
ord1,1617881515056505334,4
ord0,1617881515057305825,202.45.128.160:44838
ord1,1617881515064542986,5
ord0,1617881515081654886,202.45.128.160:44838
ord1,1617881515095971017,6
ord0,1617881515098850069,202.45.128.160:44838
ord1,1617881515105614247,7
ord1,1617881515114784545,8
ord1,1617881515128829928,9
ord1,1617881515145763032,10
ord1,1617881515146838741,11
ord0,1617881515155059096,202.45.128.160:44838
ord1,1617881515173519868,12
ord1,1617881515189882734,13
ord0,1617881515216303414,202.45.128.160:44838
ord1,1617881515230728352,14
ord0,1617881515234277091,202.45.128.160:44838
ord1,1617881515239710804,15
ord1,1617881515240937785,16
ord1,1617881515263584561,17
ord1,1617881515279502314,18
ord1,1617881515297315707,19
ord0,1617881515305870592,202.45.128.160:44838
ord1,1617881515312326836,20
ord1,1617881515328610763,21
ord0,1617881515356085867,202.45.128.160:44838
ord1,1617881515370200477,22
ord1,1617881515371470409,23
ord1,1617881515372708066,24
ord1,1617881515374014987,25
ord1,1617881515419464820,26
ord0,1617881515428877263,202.45.128.160:44838
ord1,1617881515435832093,27
ord1,1617881515451680803,28
ord1,1617881515467997487,29
ord0,1617881515477651140,202.45.128.160:44838
ord1,1617881515484545576,30
ord0,1617881515510672531,202.45.128.160:44838
ord1,1617881515525361000,31
ord1,1617881515527055322,32
ord1,1617881515528181628,33
ord1,1617881515529305016,34
ord1,1617881515575039376,35
ord0,1617881515601689847,202.45.128.160:44838
ord1,1617881515615991551,36
ord0,1617881515618356381,202.45.128.160:44838
ord1,1617881515624822977,37
ord1,1617881515633624989,38
ord1,1617881515648291483,39
ord1,1617881515664693529,40
ord1,1617881515665911984,41
ord0,1617881515707719448,202.45.128.160:44838
ord1,1617881515722410420,42
ord0,1617881515726395717,202.45.128.160:44838
ord1,1617881515730793723,43
ord1,1617881515740622764,44
ord1,1617881515754836753,45
ord1,1617881515771097647,46
ord1,1617881515772434930,47
ord0,1617881515813564573,202.45.128.160:44838
ord1,1617881515828859710,48
ord0,1617881515830788027,202.45.128.160:44838
ord1,1617881515837864883,49
ord1,1617881515846962595,50
ord1,1617881515861918420,51
ord1,1617881515877895251,52
ord1,1617881515879389096,53
ord0,1617881515921352775,202.45.128.160:44838
ord1,1617881515936721260,54
ord0,1617881515938805698,202.45.128.160:44838
ord1,1617881515944924090,55
ord1,1617881515953189279,56
ord1,1617881515968021265,57
ord1,1617881515985047789,58
ord1,1617881515986282273,59
ord0,1617881516027539431,202.45.128.160:44838
ord1,1617881516043199045,60
ord0,1617881516045438820,202.45.128.160:44838
ord1,1617881516051499229,61
ord1,1617881516061602753,62
ord1,1617881516074640675,63
ord1,1617881516091020867,64
ord1,1617881516092211016,65
ord0,1617881516101433036,202.45.128.160:44838
ord1,1617881516124361143,66
ord1,1617881516140171972,67
ord1,1617881516156479705,68
ord0,1617881516183237116,202.45.128.160:44838
ord1,1617881516198960794,69
ord0,1617881516199841928,202.45.128.160:44838
ord1,1617881516207328346,70
ord1,1617881516215792093,71
ord1,1617881516230838769,72
ord1,1617881516247198364,73
ord1,1617881516248491493,74
ord0,1617881516256150720,202.45.128.160:44838
ord1,1617881516279410079,75
ord0,1617881516306099326,202.45.128.160:44838
ord1,1617881516322187196,76
ord1,1617881516323380400,77
ord1,1617881516324613342,78
ord1,1617881516325973927,79
